"WorkID","Title","Author","Year","NumBorrowers","x","y"
2003263463,"Vale of Cedars, The; or, the Martyr","Aguilar","1850",20,-2.89048744044068,-17.3714078640187
20296,"Robbery under Arms","Boldrewood","",52,28.1670368806110,-5.02878955274952
628139339,"Rajah's People, The","Wylie","1910",21,-15.8701565153927,-14.3613261979720
20600,"Zillah","Hocking","",58,30.3255903088978,22.5553306938321
1034177971,"Told in the Twilight","Sergeant","1896",21,31.7912731934274,15.0739004765962
469649378,"Princess Passes, The","Williamson","1904",25,1.41072632519399,15.5739452192432
2032634029,"Danger Trail, The","Curwood","1924",22,-9.5944202235514,1.45381420676568
-638210073,"Out with Garibaldi; or, From Melazzo to Capua","Brooke","1861",20,2.62094280208811,-18.5986974445483
20332,"Scarlet Letter, The","Hawthorne","1850",46,30.0656084471648,11.8498657866717
1634835565,"Queen Kate","Garvice","1909",35,-31.1042582313377,31.9582667545252
20333,"Scarlet Woman, The","Hocking","1899",38,21.6024098616486,16.9966869582125
-1546612848,"Missionary, The","Griffith","1902",60,-32.2409255591908,1.20124390766760
-1668047650,"Lovey Mary","Rice","1903",49,-32.9851484487408,15.0740414102336
1808186865,"Red Derelict, The","Mitford","1904",19,-23.9050966174336,3.09119866626680
-1970625424,"Red Saint, The","Deeping","1909",22,-21.9769744420913,30.3653303238479
20494,"Triumph of Tinker, The: Being Some Further Adventures of the Admirable Tinker, Child of the  World","Jepson","1906",35,-11.1243053164970,-33.2792796944506
-811142067,"Wild Scenes in the Forest and Prairie; or, the Romance of Natural History","Webber","1858",20,3.07369362034540,-6.44732570314871
20063,"Masterman Ready","Marryat","1841",61,8.90258096787686,-3.03020885776472
601392420,"Mary Anerley","Blackmore","1881",23,37.5344334650318,-3.45404874126860
1030600657,"Perjurer, The","Norris","1909",20,-24.4588454160785,32.1069221122314
101586007,"Golden Rapids of High Life, The","Savage","1903",27,-31.8929421321122,13.3555698796017
-1909680085,"Deliverance, A","Monkhouse","1898",19,0.849757446210413,14.1255602837630
-1017597417,"Love of Richard Herrick, The","Kenealy","1902",57,-39.0495235010685,5.00573398417856
4605,"Shirley","Bronte","",50,-5.8931391067815,-16.0348404965674
1663060427,"Lord Montagu's Page","James","1858",25,3.28963407707653,-21.8180692747598
-997297373,"Firm of Girdlestone, The: A Romance of the Unromantic","Doyle","1890",23,26.9237344626316,11.2500853202706
2119443213,"Kim","Kipling","1901",18,21.3714743393601,17.6264758413894
-64493603,"Adventures of Brigadier Gerard, The","Doyle","1903",47,-20.6561798741282,6.55884375202701
20535,"Welsh Singer, A","Raine","",52,25.3645484199002,20.4098359523490
-992067108,"Sylvan Holt's Daughter","Lee","1858",53,-4.37579677036199,-31.1563325407091
-1973195522,"Guild Court","MacDonald","1890",18,32.0995157432198,-8.53392628463113
-866950604,"Honey","Mathers","1902",20,-34.9449011433182,10.2733829013680
19948,"Johnny Ludlow","Wood","",33,-11.8817121752098,-17.3951579226415
3597,"Ardath","Corelli","1889",31,19.473659380124,-25.8379218354160
362089967,"Pauline","Dumas","",31,24.6633204742209,-3.03232418380678
20126,"Mystics, The","Thurston","",28,-1.39501857065478,17.4615212394292
-244608074,"My New Curate","Sheehan","1900",22,5.01683966560756,14.4521613528504
1508647254,"Household of Peter, The","Carey","1905",24,-37.6705914728451,15.6899540916799
568932450,"Katrine","Lane","1909",32,-23.4279037641780,30.6727183068217
19938,"Jimmy John Boss, The","Wister","",41,-2.28861655734003,17.4169816623549
2036705423,"Little Shepherd of Kingdom Come, The","Fox","1902",111,-35.9069755009963,7.6546642406344
20547,"While the Billy Boils","Lawson","",69,34.0701618749356,1.54495115206198
658527413,"Marriage at Sea, A","Russell","1891",19,-24.0735619526179,-3.19488664205321
1045389621,"Last of the Barons, The","Lytton","",19,-10.281825443267,-15.5646145643014
-203410766,"He Fell in Love with His Wife","Roe","1886",35,40.1206023593357,-12.0247207140754
-61231206,"Old Rogue's Tragedy, An","Rita","1899",23,-31.2868592596338,8.79361731935891
1742286797,"Little Loo","Russell","1878",30,42.8382635174273,3.106120308585
-283974652,"Miscellanies: Prose and Verse","Thackeray","1849",32,-8.23714318076485,-13.0451117364458
639803954,"Veldt Vendetta, A","Mitford","1903",56,-31.8423297111772,4.81270757781272
-458285164,"Heir of Redclyffe, The","Yonge","1853",38,11.9540803836589,-25.0297212953198
1544611053,"Robert Falconer","MacDonald","1868",18,26.0368200379231,-13.8483265812810
343474542,"King's Secret, The","Savage","1901",23,-21.0862822887368,3.55565873765018
-1945869515,"Phantom Ship, The","Marryat","1839",38,16.9928577843352,-22.6991478767304
-2034496062,"Spitfire, The","Peple","1908",41,-21.4118584786498,34.6378993822293
2128,"Great Expectations","Dickens","",61,26.1892837106193,-20.2196591624866
14748,"Woman in the Way, The","Le Queux","",61,-31.4037154762192,27.9820258506940
13974,"Old Wives for New","Phillips","",34,-27.6456376129911,36.283951011228
-829094542,"Hearts of Gold and Hearts of Steel","Herman","1893",17,38.4279380398282,-3.08316169382935
20781,"Dawn","Haggard","",64,29.5704457243079,-16.2166975880018
1955554886,"Forest Exiles, The; or, the Perils of a Peruvian Family amid the Wilds of the Amazon","Reid","1855",70,6.7094906781294,-6.1757013436668
-2147454867,"Flood-Tide","Greene","1901",23,-2.34511619739573,10.3258440273917
278471360,"Sunset Trail, The","Lewis","1905",58,-6.25885310787614,19.4582553984773
20816,"Ghost Camp, The","Boldrewood","",42,-9.98076435049575,12.2699469485636
1509413539,"Harry Lorrequer","Lever","1857",33,-4.92060846127708,-9.46847104805696
2941,"Jane Cable","McCutcheon","1906",77,-16.7514819179613,21.1934964301753
2131318742,"Kilmeny","Black","1870",21,30.1028001588983,-2.18133898380089
993712444,"Three Miss Kings, The","Cambridge","1891",28,35.1484143958378,-8.0812321887571
1761914365,"Barbe of Grand Bayou","Oxenham","1903",22,-3.40315030100474,18.3438625387984
1443782892,"Eliza Cook's Journal","Cook","1849",64,1.25782857290609,-17.8840531477169
-598994785,"Traits and Stories of Anglo-Indian Life","Addison","1858",22,-1.45221293062696,-15.6809519624598
20597,"Young Lord Stranleigh","Barr","1908",27,-18.2446627364014,-31.944197087018
311817621,"Transformation","Hawthorne","1860",50,4.35183730603692,-25.8419076349804
310819108,"Evil Genius, The","Collins","1886",40,42.6830651066746,-17.4521879575627
-604797870,"Wits and Beaux of Society, The","Brothers","1860",105,-2.83669301936965,-14.5309961358287
21081,"Priest's Marriage, The","Author Untraced","",32,35.2740102431683,16.3483523322838
-456649009,"Dashes at Life with a Free Pencil","Willis","1845",22,2.7623695694592,-22.954730371536
-412340032,"It Came to Pass","Fenn","1903",25,-31.5925581555950,4.59247466987312
-1242436758,"Between the Dark and the Daylight","Marsh","1902",20,-28.8263644533524,14.7127382351846
20141,"None but the Brave","Sears","1902",26,-15.8014007352003,-33.4638213104746
5651,"Nest of Linnets, A","Moore","",24,-22.0094368736612,-23.3389456845276
-1688527335,"El Fureidis","Cummins","1860",28,-6.923865836391,-19.6806102121665
484155893,"Mona Maclean, Medical Student","Travers","1892",40,32.8806055711808,6.43720050428435
315262926,"Arethusa, The","Chamier","1837",41,9.38263607543551,-8.39999121331805
14818,"Looker-On, The","Le Queux","",46,-22.4744111202441,-16.8306594106129
-5736314,"Side-Stepping with Shorty","Ford","1908",25,-28.5042548120879,35.0259814464966
1022460740,"Race with the Sun, A","Meade","1901",25,31.5713739143366,9.2663654954748
680503698,"From the Dead","Vane","1888",19,33.9732496202325,1.48445245464697
-38861646,"Clara Morison. A Tale of South Australia during the Gold Fever","Spence","1854",22,-3.77898707742558,-16.5121321241440
81557616,"My Sword for Lafayette","Pemberton","1906",20,-26.6765538612775,20.6474379958022
913457968,"Sandy","Rice","1905",70,20.2662985363074,20.5272435708117
245264107,"Weaver of Webs, A","Oxenham","1904",26,-0.704872609620717,17.3708783860138
19902,"Hypatia","Kingsley","",44,19.5732572070477,-21.6626616305802
5368,"Felix Holt","Eliot","1866",31,33.5129562965928,-17.1928096718456
3564,"Queen of the Rushes: A Tale of the Welsh Revival","Raine","1906",98,-14.4447971019840,25.5672385908441
-965202684,"Regent's Daughter, The","Dumas","",19,25.7088841430298,13.6533018780714
20835,"God's Good Man: A Simple Love-Story","Corelli","",106,20.2824570273443,10.8749881408093
-1484065647,"White Sister, The","Crawford","1909",31,-24.9070289653215,-12.6380426624322
-3396213,"Heart and Science","Collins","1883",19,34.9765234864785,-12.0901475981569
20770,"Dad in Politics","Rudd","",56,-29.0001593649397,25.9010572009376
-1773879820,"Ovingdean Grange","Ainsworth","1860",45,-4.21754724651894,-23.8568320533482
20591,"Yellow Crayon, The","Oppenheim","1903",86,-27.3302383178728,6.43445063994879
1796437770,"Crittenden","Fox","1900",56,-37.7757571291679,15.3993289208094
5257,"Desert Home, The","Reid","1852",77,4.50145216261933,-3.64758059794818
-1803346962,"Brunhilde's Paying Guest","Fuller","1907",32,-32.6465194472212,25.4244964254868
-1088784128,"Tale of Chloe, The","Meredith","1890",24,26.722035869119,0.689013309067956
914,"Lust of Hate, The","Boothby","",42,-27.7843242546649,-4.25195332391789
5371,"Fenwick's Career","Ward","",19,15.5058673987855,-3.25972765886414
640684254,"Lord Loveland Discovers America","Williamson","1910",22,-20.5876436898267,-13.735790008386
283590329,"Story of Charles Strange, The","Wood","1888",56,36.2524377502881,2.82466371927103
1630359425,"Fortunes of the Colville Family, The","Smedley","1853",23,6.5742668015342,-22.7264383883181
1347371947,"Mr Wingrave, Millionaire","Oppenheim","1906",62,-24.5865674266330,37.5714521523765
5705,"Welsh Witch, A","Raine","",126,-39.0882876288013,15.5450978695501
20399,"Spoilers, The","Beach","",48,-33.0424460242918,16.9037342347072
-838216006,"Roland Cashel","Lever","1850",58,5.11134962409124,-14.8292839810657
-1904543421,"Hill, The","Vachell","1905",30,-3.69138409478665,16.3874036803913
536902024,"Money. A Novel","Kennaquhom","1860",20,-3.08084742937708,-25.0382824619375
20228732,"Last of the Mohicans, The","Cooper","1826",51,-2.19128326641976,-3.22342127059754
2072905156,"Her Majesty's Minister","Le Queux","1901",27,-31.6196020320536,-0.163223179498561
1325863389,"Jack Spurlock, Prodigal","Lorimer","1908",29,-24.4202825119090,29.591051455677
-898175613,"On Our Selection","Rudd","1899",96,33.6496932477288,24.8310156560590
-1840193033,"Bishop of Cottontown, The","Moore","1906",36,-27.9425670378536,20.2273640953312
1125259823,"Boy from Cuba, The","Rhoades","1900",38,-9.7905372701128,25.9311690436503
20435,"Sword Decides, The","Bowen","",21,-16.8408853396146,-33.1332516611084
2132,"Jude the Obscure","Hardy","",21,35.5447086750964,1.37216203811176
5393,"Fly on the Wheel, The","Thurston","",27,-14.8486508727252,-16.8657676211918
20337,"Seats of the Mighty, The","Parker","",22,3.08479017735173,5.73600877842794
-888614622,"Cameos","Corelli","1896",53,34.4610380157942,-3.81015429160345
540272915,"Sweet Girl Graduate, A","Meade","1891",54,46.0372364495323,-11.8590330776721
20254,"Castle Richmond","Trollope","",31,13.1445779987297,-16.1484688666888
16684,"Pickwick Papers, The","Dickens","",66,25.3637209433647,-0.931534941582272
2620,"Pro Patria","Pemberton","1901",28,27.6285268763195,13.7977891034022
1896709993,"Calling of Dan Matthews, The","Wright","1909",32,-11.5441798954286,5.40467081690772
20354,"Shadow on the Wall, The","Coleridge","",19,-16.4143083065083,-26.762584209799
4371,"Matt","Buchanan","",47,26.1814717767166,-14.446892299823
-795697280,"Journals of Two Expeditions of Discovery in North West and Western Australia, during the Years 1837, 38, and 39","Grey","1841",21,-1.85532453478760,-13.7284208304924
310711718,"Breachley, Black Sheep","Becke","1902",25,-25.8848530453583,23.2673265199874
-1754371581,"Gentle Knight of Old Brandenburg, A","Major","1909",17,-17.3775278112199,-14.1792723144567
5390,"Flying Death, The","Adams","1908",27,-16.7091135321285,-32.9216562193861
733838501,"Sir John Chiverton","Ainsworth","1826",22,1.49255642315637,-12.0252137397764
1361038871,"Settlers of Karossa Creek, and Other Stories, The","Becke","1907",28,-11.7123775221509,-30.6767040555295
2592,"Iron Pirate, The","Pemberton","",46,24.6938637047967,-8.5869246896843
-1063318697,"Maitland of Laurieston: A Family History","Swan","1890",43,28.8009047107212,6.0493886981638
1408139517,"Trials of Commander McTurk, The","Hyne","1906",23,-22.1056584974058,13.2275100806106
5284,"Donovan","Lyall","1882",66,36.5127061076272,-17.7558017137234
3647,"Betrayal, The","Oppenheim","1904",94,-32.3715836511798,7.27882754803669
543684888,"Man of Genius, A","Murray","1895",20,33.8631244526648,13.9831255632278
1774674592,"Annan Water","Buchanan","1883",30,41.8327347881403,-1.31975915737055
1446612698,"Nut-Brown Maids, The; or, the First Hosier and His Hosen","Keddie","1859",30,-5.06679138573805,-28.7977117411897
894,"Childerbridge Mystery, The","Boothby","",49,-22.7749701233392,5.52375830882939
20111,"Mr Opp","Rice","",40,-22.5167905992985,33.5273756675640
1333058836,"Rulers of Kings","Atherton","1904",39,1.56951060988988,20.1222270910903
3774,"Clementina","Mason","",18,-8.15271741200134,2.05781371657908
20189,"People of the Mist, The","Haggard","1894",30,30.5545119138378,-8.23489339390864
17726991,"Manco, the Peruvian Chief","Kingston","1853",23,2.30946812837010,-10.0813171855351
131459422,"Sirdar's Oath, The","Mitford","1904",31,-27.1926393356892,4.39687533769749
-767204611,"Lost Provinces, The","Tracy","1898",27,-25.2360493709432,21.5718687313866
-270245354,"Raiders, The","Crockett","1894",21,27.6747483395847,-9.6515287489866
1356811036,"Modern Buccaneer, A","Boldrewood","1893",21,23.1458610484565,0.613195155563818
-1315777962,"Made in His Image","Thorne","1906",21,-27.5667927770542,12.9690732105196
-480772011,"Call of the South, The","Durham","1908",26,-24.0233139453785,32.5531946912278
-1741118007,"Paul Faber, Surgeon","MacDonald","1878",31,-19.4601123782406,-14.5769575655133
-456178953,"Corner in Coffee, The","Brady","1904",45,-16.5887337699623,14.0049768691641
1629977508,"Malincourt Keep","Sergeant","1904",40,-23.9106100115157,2.39828962431456
20007,"Lord Oakburn's Daughters","Wood","",34,-39.6831945933144,-6.9338786080303
2024345477,"Nancy Stair","Lane","1904",52,16.9583320441525,21.8864968038171
-84758754,"Overdale; or, the Story of a Pervert","Worboise","1869",39,39.1866558787223,-17.5649012078171
14607,"Stolen Sweets","Le Queux","1908",31,-19.5876898532770,-31.1787240642990
-610577347,"Prairie Flower, The","Aimard","1861",37,0.691494173356432,-0.723551326243097
3746,"Celebrity, The","Churchill","",40,0.368081843172746,15.9394061307404
-1811297447,"Our Manifold Nature","Grand","1894",23,33.4709062575549,-3.5791046518434
20001,"Little Wonder, The","Gould","1907",28,-14.0929567034465,-23.1539198738670
1134888669,"Joseph Andrews","Fielding","1742",25,3.8741104368828,-13.8822148415172
1119851611,"Pearl of Orr's Island, The: A Story of the Coast of Maine","Stowe","1861",36,1.03512514627283,-7.96207580080211
-965181658,"Sirocco","Brown","1907",27,-28.9898468913098,15.6664443038403
297750317,"Alec Forbes of Howglen","MacDonald","1865",19,26.1470021651464,-13.9729494166626
20343,"Selling Plate, The","Gould","",23,-13.4920127584876,-23.3376716314716
1315750618,"Amelia","Fielding","1751",22,3.60234778625416,-14.4706869523615
580650476,"Bear-Hunters of the Rocky Mountains, The","Bowman","1861",36,1.32703246348054,-4.68324030509905
1663962588,"Red Axe, The","Crockett","1908",21,17.4716916473785,21.7120370714655
-1029444131,"Mr Crewe's Career","Churchill","1905",45,-17.7615945681930,-16.3736101392945
18868,"Spanish Jade, The","Hewlett","",34,-19.7481715672553,-35.0037377429044
-269837235,"Hidden Perils","Hay","1873",21,37.3931023159192,-8.12486695113023
1466,"Profligate, The","Hornblow","",43,-19.4716058201048,34.2301721506714
20205,"Poacher, The","Marryat","1841",27,16.6184282226811,-14.1414771911181
-2108097769,"Reminiscences of Scottish Life and Character. Second Series","Ramsay","1861",31,0.0251219252902425,-17.5315352253901
1856442612,"Miss Nobody of Nowhere","Gunter","1890",19,-35.0071876770456,1.29111193679589
1109733681,"John Ward, Preacher","Deland","1888",19,29.5643092616619,17.6430034974792
1855283688,"Thomas Wingfold, Curate","MacDonald","1876",30,-20.7611508729292,-11.9524310937677
3124,"Prospector, The","Connor","",63,-31.9175227034007,14.5092975145883
-464556341,"Dorrien of Cranston","Mitford","1903",21,-29.6321335932364,19.8489776770217
20293,"Rising Fortunes","Gould","",23,-19.1921823326954,-25.2673190396734
-706454706,"Life of Charlotte Bronte, The","Gaskell","1857",31,-5.5122548975225,-13.8170850888427
13571,"Poacher's Wife, The","Phillpotts","",21,17.1853932440707,15.4736265107812
20352,"Shadow Between, The","Hocking","1908",37,-15.6405531991776,-25.2253666736323
-1487965312,"Call of the Blood, The","Hichens","1906",28,-21.7540375628567,-13.0177208250980
1118973908,"Nan","Walford","1884",20,42.3406391466217,-9.39147271613767
1713992898,"Lady of the Cameo, The","Gallon","1903",24,-29.9597598730859,1.48534341513959
4420,"My Official Wife","Savage","",44,-23.5662782596002,7.72604151430633
5389,"Flowers O' the Corn","Crockett","",55,-6.66136029135768,12.8713475357287
-1278170053,"Adventures of Captain Kettle","Hyne","1898",33,18.5580907208418,21.9580997363195
-1939070543,"Master Mummer, The","Oppenheim","1904",78,-20.782617010176,14.1873278017647
-1304642504,"Mystery, The","White","1907",26,-21.1178560987753,-19.4484484981233
1368201342,"Comethup","Gallon","1899",23,-26.9825358342957,-18.8356776026574
1630209935,"Sons of Fire","Braddon","1895",29,33.9700824418352,-0.351369344906314
20456,"Thelma","Corelli","",105,22.0915839401693,-6.68542823123059
-2064475105,"Into the Primitive","Bennet","1908",16,-21.1972171507448,-11.6245471589641
20786,"Dead Love Has Chains","Braddon","",27,-17.7831495864945,-15.4314690248645
-803257147,"Jack's Cousin Kate","Kenyon","1883",24,31.2039587992342,-11.3157805935998
-1888563677,"Guinea Stamp, The","Swan","1892",45,-41.4048083899817,1.00408050929268
143753653,"Russian Gipsy, The","Dumas","",40,-8.57977173183828,-19.0260884415974
1240712506,"Christie Johnstone","Reade","1853",28,33.4852627937302,-8.7746532912024
20257,"Law and the Lady, The","Collins","",48,37.5492385071408,7.52844468900562
20185,"Pearl Maiden","Haggard","1903",32,-29.1419515946207,-21.9502973969625
-1758684981,"No Intentions","Marryat","1874",25,37.3484557133414,-0.00801664919062518
19925,"Jackal, The","Kernahan","",22,-15.2530820606492,-18.7290430685028
1115957237,"Julian Home; a Tale of College Life","Farrar","1859",55,9.10910950596147,-17.2718461499228
-378576556,"Struggles and Adventures of Christopher Tadpole at Home and Abroad, The","Smith","1848",20,-1.16445085576642,-13.6992459935929
-1873945069,"Red Court Farm, The","Wood","1868",33,-40.7996153580783,-6.86227672371136
456837923,"Silver Cord, The","Brooks","1861",27,5.82553832176075,-28.8016547259852
5458,"Girl of the Limberlost, The","Porter","",17,-7.34494764216374,4.01043618321072
281372172,"Gaslight and Daylight, with Some London Scenes They Shine Upon","Sala","1859",31,-8.43790333344373,-17.4700100616536
5473,"Gold Wolf, The","Pemberton","",54,-30.1440976194864,2.17470999905993
-1545729492,"Cleverest Woman in England, The","Meade","1898",23,33.7858817938103,4.15063746860882
2016813082,"Woman with the Fan, The","Hichens","1904",38,-38.5083790403268,11.4152828511567
1084132890,"Kitty Costello","Alexander","1904",53,-34.5591140575105,5.89302357062218
1298233406,"Deeds, Not Words; or, the Flemings of Dunaik","Bell","1857",24,-7.19715745186403,-16.4352565448018
